DestinationID,Name,County,LocationDefined,State,Zip,FiscalYear,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Meals
158,Springfield,"Hampden County, MA",Hampden,MA,01106,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01107,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01108,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01109,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01111,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01115,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01116,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01118,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01119,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01128,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01129,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01138,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01139,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01144,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01151,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01152,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
158,Springfield,"Hampden County, MA",Hampden,MA,01199,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01201,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01202,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01203,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01220,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01222,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01223,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
158,Springfield,"Hampden County, MA",Hampden,MA,01223,2021,115,115,115,115,115,115,115,115,115,115,115,115,56
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01224,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01225,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01226,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01227,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01229,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01230,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01235,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01236,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01237,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
