DestinationID,Name,County,LocationDefined,State,Zip,FiscalYear,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Meals
160,Worcester,"Worcester County, MA",Worcester,MA,01504,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01505,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01506,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01507,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01508,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01509,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01510,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01515,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01516,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01518,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01519,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01520,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
158,Springfield,"Hampden County, MA",Hampden,MA,01521,2025,128,128,128,128,128,128,128,128,128,128,128,128,74
160,Worcester,"Worcester County, MA",Worcester,MA,01522,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01523,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01524,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01525,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01526,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01527,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01529,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01531,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01532,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01534,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01535,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01536,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01537,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
